tconst,startYear
tt15375842,1950
tt21243581,1953
tt34268718,1954
tt87056835,1955
tt60690537,1955
tt26726316,1956
tt35531948,1956
tt50915746,1956
tt73292784,1956
tt40824319,1956
tt47383303,1956
tt99972140,1956
tt38679406,1956
tt59782335,1956
tt84208727,1956
tt15663074,1956
tt32430611,1956
tt17073048,1957
tt92364424,1957
tt16676052,1957
tt68201832,1957
tt99056205,1957
tt71589985,1957
tt29747868,1957
tt27915381,1958
tt43279180,1958
tt56754986,1958
tt55910399,1958
tt57163501,1958
tt94059068,1959
tt58707010,1959
tt82468172,1959
tt30178700,1959
tt69441061,1959
tt44731058,1959
tt98730882,1959
tt62626779,1959
tt78911059,1959
tt82548020,1959
tt21342856,1959
tt37714969,1959
tt66239776,1959
tt64429351,1959
tt37691755,1959
tt33495517,1959
tt47965776,1959
tt36624398,1959
tt21838115,1960
tt74938843,1960
tt17280833,1960
tt38240440,1960
tt74334524,1960
tt81158344,1960
tt77194236,1960
tt78536219,1960
tt26497497,1960
tt70850933,1960
tt81646069,1960
tt91505027,1960
tt10778955,1960
tt63403183,1960
tt51946800,1960
tt85292050,1960
tt73854822,1960
tt68327687,1960
tt13689571,1961
tt34474109,1961
tt94081963,1961
tt61044194,1961
tt12066051,1961
tt31144874,1961
tt99494185,1961
tt45940203,1961
tt16972849,1961
tt25411676,1961
tt47552135,1961
tt82098392,1961
tt45865689,1962
tt17122328,1962
tt23669213,1962
tt58623699,1962
tt56512404,1962
tt25341348,1962
tt80505633,1962
tt11857693,1962
tt24850815,1962
tt32621869,1962
tt48938530,1962
tt38213656,1962
tt74090024,1962
tt79694989,1962
tt71046935,1962
tt81436538,1962
tt77251682,1962
tt66796338,1962
tt54993323,1962
tt10593002,1962
tt63072658,1962
tt61848951,1962
tt75394091,1962
tt33017433,1962
tt57516044,1962
tt31582147,1962
tt63835298,1962
tt96185556,1962
tt41258567,1963
tt22258433,1963
tt29751655,1963
tt38209851,1963
tt23978316,1963
tt97296737,1963
tt36039074,1963
tt84486117,1963
tt77681301,1963
tt10076814,1963
tt12009944,1963
tt71631729,1963
tt33767787,1963
tt55207623,1963
tt10924385,1963
tt39811051,1963
tt38116129,1963
tt11455261,1963
tt94505908,1963
tt16627740,1963
tt74953515,1963
tt70227911,1963
tt18962661,1963
tt23176167,1963
tt70426921,1963
tt56430635,1963
tt44030941,1963
tt25676733,1963
tt80454396,1963
tt87418775,1963
tt19655238,1963
tt49850902,1963
tt93767041,1963
tt65415103,1963
tt79278397,1963
tt95548767,1963
tt61506385,1963
tt89515393,1963
tt54380414,1963
tt29100287,1963
tt44601709,1963
tt88421210,1963
tt61681831,1963
tt94557388,1963
tt58215923,1963
tt96841580,1963
tt83177150,1963
tt71553121,1963
tt40405227,1963
tt78099640,1963
tt74421909,1963
tt21671839,1963
tt76650797,1963
tt24450877,1963
tt67059919,1963
tt89743685,1963
tt33350042,1963
tt98866648,1964
tt35895329,1964
tt38809504,1964
tt12995488,1964
tt88453133,1964
tt11898282,1964
tt62125936,1964
tt68627338,1964
tt55712655,1964
tt99684167,1964
tt76468617,1964
tt83598534,1964
tt82002716,1964
tt36928165,1964
tt81552938,1964
tt88182453,1964
tt47073031,1964
tt98328077,1964
tt32271759,1964
tt72553656,1964
tt28824506,1964
tt70480697,1964
tt18481686,1964
tt35424894,1964
tt57733064,1964
tt99308061,1964
tt43654875,1964
tt77142876,1964
tt31001944,1964
tt89321725,1964
tt85724711,1964
tt57489255,1964
tt53982632,1964
tt30480469,1964
tt62669372,1964
tt72988007,1964
tt87270869,1964
tt69001103,1964
tt59525872,1964
tt20662838,1964
tt88031861,1964
tt80419347,1964
tt44399515,1964
tt61611951,1964
tt56041944,1964
tt62078634,1964
tt38292710,1964
tt75605959,1964
tt12626222,1964
tt70142969,1964
tt59932021,1964
tt68278669,1964
tt71509500,1964
tt80282730,1964
tt56412135,1964
tt18389624,1964
tt52360959,1964
tt74588095,1964
tt15397734,1964
tt48888448,1964
tt40329153,1964
tt55507400,1964
tt85145560,1964
tt90351181,1964
tt72023524,1964
tt37732644,1964
tt78971467,1964
tt51328913,1964
tt42201624,1964
tt17936008,1964
tt16085867,1964
tt13782754,1964
tt85819656,1964
tt81230632,1964
tt66926441,1964
tt41698620,1964
tt79399606,1964
tt23165898,1964
tt91818330,1964
tt90339805,1964
tt56497937,1964
tt60373315,1964
tt74532250,1964
tt19234919,1964
tt47334400,1964
tt51506037,1964
tt86786980,1964
tt55009768,1964
tt18945146,1964
tt87982873,1964
tt96650357,1964
tt36138773,1964
tt98660826,1964
tt86346666,1964
tt29205447,1964
tt40142129,1964
tt83326609,1964
tt80703387,1964
tt66827662,1964
tt34771229,1964
tt23146373,1964
tt87978755,1964
tt54002524,1964
tt99258765,1964
tt91550223,1964
tt58258005,1964
tt65364256,1964
tt76147154,1964
tt18708622,1964
tt60164665,1964
tt62202803,1964
tt68332308,1964
tt96777377,1964
tt13975960,1964
tt47832997,1964
tt90974888,1964
tt66591190,1964
tt35093937,1964
tt76536383,1964
tt13416536,1964
tt66608226,1964
tt65043450,1964
tt57375426,1964
tt28881525,1965
tt84597690,1965
tt47157488,1965
tt71109815,1965
tt97291693,1965
tt65538736,1965
tt36676207,1965
tt17479195,1965
tt37166165,1965
tt24714619,1965
tt94978595,1965
tt60249925,1965
tt91695942,1965
tt34581555,1965
tt92116743,1965
tt20555040,1965
tt57327037,1965
tt97973547,1965
tt28795444,1965
tt23197073,1965
tt93767729,1965
tt49437242,1965
tt42423130,1965
tt68716366,1965
tt12221488,1965
tt70107055,1965
tt72063524,1965
tt28366441,1965
tt11507013,1965
tt75735987,1965
tt54149694,1965
tt49092673,1965
tt19335988,1965
tt64477794,1965
tt57728398,1965
tt43253388,1965
tt85923885,1965
tt34547699,1965
tt15827955,1965
tt85934498,1965
tt87382658,1965
tt96788666,1965
tt83520532,1965
tt24425916,1965
tt29241040,1965
tt36027991,1965
tt35601545,1965
tt73963722,1965
tt79714844,1965
tt11661373,1965
tt38333252,1965
tt71433346,1965
tt93642949,1965
tt50720016,1965
tt21679689,1965
tt16960833,1965
tt88872526,1965
tt84867379,1965
tt89144970,1965
tt62463966,1965
tt49708926,1965
tt24218888,1965
tt66121273,1965
tt96722615,1965
tt22830103,1965
tt84882492,1965
tt48138226,1965
tt90645591,1965
tt62900130,1965
tt71921545,1965
tt87887000,1965
tt28108778,1965
tt54421246,1965
tt96046345,1965
tt57308495,1965
tt23972607,1966
tt12937155,1966
tt73571562,1966
tt55905301,1966
tt39719405,1966
tt13473475,1966
tt46969769,1966
tt30109120,1966
tt89798237,1966
tt28084299,1966
tt38127934,1966
tt35464399,1966
tt83492630,1966
tt19801205,1966
tt36865150,1966
tt26046492,1966
tt87372680,1967
tt84261628,1967
tt46913187,1967
tt65738470,1967
tt77932055,1967
tt71067676,1967
tt82110647,1967
tt99544339,1967
tt67383497,1967
tt41847104,1967
tt89565936,1967
tt42827454,1967
tt32954238,1967
tt88986044,1967
tt13641099,1967
tt55099119,1967
tt31927767,1967
tt59689463,1967
tt38344058,1967
tt53185133,1967
tt92588501,1967
tt79442096,1967
tt98677691,1967
tt28369810,1967
tt91606440,1967
tt46003966,1967
tt55991356,1967
tt38816080,1967
tt22030660,1967
tt85461111,1967
tt20214791,1967
tt94484707,1967
tt93734043,1967
tt50054702,1967
tt69995594,1967
tt36083987,1967
tt40734241,1968
tt38954203,1968
tt39924625,1968
tt40648098,1968
tt56528682,1968
tt88134145,1968
tt87901545,1968
tt91116594,1968
tt49141871,1968
tt11369126,1968
tt47094941,1968
tt21079527,1968
tt72111104,1968
tt10438364,1968
tt85699280,1968
tt73020992,1968
tt56721769,1968
tt55605172,1968
tt42023003,1968
tt68790344,1968
tt33767745,1968
tt60526982,1968
tt19487299,1968
tt24125597,1968
tt24416871,1968
tt40983580,1968
tt40065277,1968
tt80206449,1968
tt34417786,1968
tt55074479,1968
tt30123686,1968
tt84185415,1968
tt71859544,1968
tt62565389,1968
tt91273522,1968
tt90239304,1968
tt40898307,1968
tt84275454,1968
tt85500730,1968
tt11821177,1968
tt21518844,1968
tt86927244,1968
tt15755124,1968
tt19289270,1968
tt53886745,1968
tt79220193,1968
tt95148345,1968
tt49066010,1968
tt47285181,1968
tt19086231,1968
tt72878544,1968
tt78519231,1968
tt37903420,1968
tt63433988,1968
tt29396931,1968
tt37744104,1968
tt71053287,1968
tt46697561,1968
tt43337542,1968
tt75054145,1968
tt54961772,1968
tt94083448,1968
tt89697438,1969
tt42502522,1969
tt92456183,1969
tt21260980,1969
tt34636976,1969
tt25071313,1969
tt92728008,1969
tt97534572,1969
tt74567588,1969
tt84815789,1969
tt18876993,1969
tt39207816,1969
tt63575492,1969
tt63486099,1969
tt90847825,1969
tt33293246,1969
tt99742821,1969
tt11508650,1969
tt32141952,1969
tt10997379,1969
tt72650475,1969
tt37790326,1969
tt54305277,1969
tt43711005,1969
tt12057790,1969
tt46488287,1969
tt91949858,1969
tt27169024,1969
tt37280225,1969
tt91122539,1969
tt77909055,1969
tt41321339,1969
tt96330929,1969
tt30648708,1969
tt62547325,1969
tt79530479,1969
tt59950259,1969
tt53153859,1969
tt49080444,1969
tt96808861,1969
tt31764746,1969
tt44390319,1969
tt16772224,1969
tt27627019,1969
tt19689634,1969
tt59143109,1969
tt40309175,1969
tt88247295,1969
tt42730974,1969
tt54460641,1969
tt43637492,1969
tt92014114,1969
tt35029309,1969
tt49814948,1969
tt32693947,1969
tt81474073,1969
tt42418383,1969
tt66081186,1969
tt99406468,1969
tt17245148,1969
tt58651892,1969
tt86557462,1969
tt95562181,1969
tt93146306,1969
tt63823722,1969
tt19377878,1969
tt69971374,1969
tt38777588,1969
tt90568775,1969
tt16959580,1969
tt15106625,1969
tt92901549,1969
tt55099700,1969
tt52023126,1969
tt66333082,1969
tt63681484,1969
tt81526702,1969
tt95918732,1969
tt71684259,1969
tt88269792,1969
tt21936226,1969
tt60107183,1969
tt24662100,1969
tt77088303,1969
tt96539970,1969
tt54614224,1969
tt64762175,1969
tt37393088,1969
tt61493562,1969
tt15189054,1969
tt12549436,1969
tt94117985,1969
tt81888477,1970
tt24366929,1970
tt44288638,1970
tt48528653,1970
tt71681928,1970
tt50431703,1970
tt67438629,1970
tt55408579,1970
tt87363146,1970
tt88238632,1970
tt51983809,1970
tt66329333,1970
tt68229432,1970
tt43988680,1970
tt62457629,1970
tt82647883,1970
tt13577277,1970
tt79859004,1970
tt99141664,1970
tt31051000,1970
tt63658524,1970
tt33477458,1970
tt26978135,1970
tt26914664,1970
tt73394676,1970
tt73259148,1970
tt96293982,1970
tt66320681,1970
tt81501165,1970
tt72335291,1970
tt27841678,1970
tt46077443,1970
tt74032582,1970
tt94754682,1970
tt61350616,1970
tt63913341,1970
tt18042472,1970
tt61809317,1970
tt76714286,1970
tt37508639,1970
tt23168747,1970
tt50383258,1970
tt95187927,1970
tt15257204,1970
tt46293800,1970
tt50435229,1970
tt36403526,1970
tt83404368,1970
tt90333202,1970
tt33034624,1970
tt95494749,1970
tt62449318,1970
tt38435567,1970
tt19989832,1970
tt79422230,1970
tt62734700,1970
tt88081155,1970
tt71860830,1970
tt70954444,1970
tt79398204,1970
tt80499954,1970
tt40398831,1970
tt30684255,1970
tt54353942,1970
tt14544774,1970
tt41062143,1970
tt42431105,1970
tt76175441,1970
tt89992500,1970
tt31130427,1970
tt47489037,1970
tt41446210,1970
tt43971922,1970
tt35627834,1970
tt75479325,1970
tt30989287,1970
tt59282118,1970
tt46058675,1970
tt94263437,1970
tt87737668,1970
tt49700047,1970
tt40616608,1970
tt31202817,1970
tt74718396,1970
tt95354378,1970
tt83870210,1970
tt63491871,1970
tt83135439,1970
tt77979307,1970
tt84535801,1970
tt49436738,1970
tt40551954,1970
tt26485994,1970
tt74349783,1970
tt29648539,1970
tt86348963,1970
tt38422281,1970
tt52354876,1970
tt70748466,1970
tt82774578,1970
tt70903243,1970
tt33998046,1970
tt39648505,1970
tt74763971,1970
tt35895150,1970
tt53452309,1970
tt22503031,1970
tt40907063,1970
tt51073018,1971
tt23620237,1971
tt91898869,1971
tt40325845,1971
tt62692050,1971
tt72256039,1971
tt84783956,1971
tt60198511,1971
tt45065464,1971
tt31000785,1971
tt49397615,1971
tt79075730,1971
tt25530364,1971
tt33058589,1971
tt26183756,1971
tt75084119,1971
tt95600532,1971
tt16841167,1971
tt69761157,1971
tt22957352,1971
tt67167942,1971
tt44526804,1971
tt50058313,1971
tt23881171,1971
tt80739157,1971
tt97332164,1971
tt84840951,1971
tt72617604,1971
tt34063135,1971
tt71558260,1971
tt99936049,1971
tt37738527,1971
tt62478358,1971
tt42607249,1971
tt37678180,1971
tt77217282,1971
tt58479474,1971
tt42836311,1971
tt78984821,1971
tt84919864,1971
tt48707911,1971
tt17689620,1971
tt89181926,1971
tt65889413,1971
tt77023808,1971
tt35557486,1971
tt87907743,1971
tt88765629,1971
tt89536601,1971
tt17730762,1971
tt34078163,1971
tt31436779,1971
tt40716051,1971
tt18930261,1971
tt24625512,1971
tt79186566,1971
tt15641272,1971
tt10185283,1971
tt73626651,1971
tt83123947,1971
tt90202083,1971
tt60375608,1971
tt45404660,1971
tt15951441,1971
tt45757253,1971
tt22724901,1971
tt46223931,1971
tt96548192,1971
tt96047609,1971
tt51420343,1971
tt69973645,1971
tt38858709,1971
tt52924358,1971
tt57499990,1971
tt42864353,1971
tt80998312,1971
tt41092392,1971
tt98290805,1971
tt30551881,1971
tt95615428,1971
tt74423194,1971
tt15479439,1971
tt46986395,1971
tt45541751,1971
tt95266783,1971
tt99309790,1971
tt93666819,1971
tt50809876,1971
tt17514268,1971
tt70282207,1971
tt85988462,1971
tt95266966,1971
tt98501187,1971
tt70156731,1971
tt83366752,1971
tt36668004,1971
tt70356632,1971
tt15168434,1971
tt36796265,1972
tt98925664,1972
tt78223836,1972
tt37128117,1972
tt68092989,1972
tt34048451,1972
tt99365436,1972
tt41633424,1972
tt14047978,1972
tt39818964,1972
tt95324043,1972
tt85142091,1972
tt68999794,1972
tt26978217,1972
tt49129762,1972
tt31283085,1972
tt65154384,1972
tt58061050,1972
tt29823441,1972
tt48443928,1972
tt83126269,1972
tt60648740,1972
tt57845585,1972
tt31950605,1972
tt17738138,1972
tt75868750,1972
tt70616156,1972
tt84782994,1972
tt62979455,1972
tt32549321,1972
tt74688153,1972
tt93555818,1972
tt65839134,1972
tt23473597,1972
tt55062144,1972
tt92519992,1972
tt87194199,1972
tt54755251,1972
tt24969386,1972
tt92523598,1972
tt21823705,1972
tt34069089,1972
tt57599832,1972
tt13286386,1972
tt38139848,1972
tt54356473,1972
tt55364185,1972
tt63204252,1972
tt51890032,1972
tt96206168,1972
tt27540952,1972
tt39318866,1972
tt60642316,1972
tt67120311,1972
tt31612160,1972
tt42180193,1972
tt97945659,1972
tt90817809,1972
tt47727546,1972
tt32298214,1972
tt91295590,1972
tt40910559,1972
tt10347470,1972
tt88727380,1972
tt79807228,1972
tt97134424,1972
tt11040513,1972
tt41250684,1972
tt36534628,1972
tt62565940,1972
tt10887479,1972
tt86039603,1972
tt54180041,1972
tt63277329,1972
tt35596786,1972
tt53665938,1972
tt73338189,1972
tt48657957,1972
tt83385290,1972
tt97460020,1972
tt60670764,1972
tt88231242,1972
tt18180539,1972
tt20930668,1972
tt52822083,1972
tt21618130,1972
tt31055208,1972
tt47666710,1972
tt52152787,1972
tt85439264,1972
tt28558499,1972
tt29259010,1972
tt15239416,1972
tt47668792,1972
tt48082703,1972
tt25844118,1972
tt38002894,1972
tt89787295,1972
tt53219395,1972
tt61944849,1972
tt44442415,1972
tt66881672,1972
tt98150646,1972
tt52785875,1972
tt98267508,1972
tt14795952,1972
tt75423822,1972
tt80202348,1972
tt73871315,1972
tt49712780,1972
tt66718589,1972
tt57255410,1972
tt69959871,1973
tt75999072,1973
tt93658569,1973
tt50820136,1973
tt79065480,1973
tt62615952,1973
tt75146852,1973
tt45322587,1973
tt72986821,1973
tt36841283,1973
tt57090976,1973
tt18648163,1973
tt81601274,1973
tt21335560,1973
tt85089516,1973
tt99654019,1973
tt40007110,1973
tt82584469,1973
tt65410750,1973
tt85597831,1973
tt10336685,1973
tt51916069,1973
tt93795672,1973
tt84131534,1973
tt41825945,1973
tt81108588,1973
tt75491866,1973
tt52857527,1973
tt12817169,1973
tt93004000,1973
tt99191766,1973
tt89840275,1973
tt74647136,1973
tt38842792,1973
tt46035502,1973
tt93048187,1973
tt14089714,1973
tt59246312,1973
tt12570207,1973
tt55592810,1973
tt27637204,1973
tt55981616,1973
tt21479482,1973
tt58991413,1973
tt85729391,1973
tt82073521,1973
tt72683024,1973
tt18336578,1973
tt63373891,1973
tt75504380,1973
tt74280278,1973
tt68386117,1973
tt61695240,1973
tt76757795,1973
tt82789284,1973
tt20595129,1973
tt32922722,1973
tt22232559,1973
tt33406915,1973
tt86868406,1973
tt91200357,1973
tt20834215,1973
tt19737400,1973
tt65566109,1973
tt70636014,1973
tt53905424,1973
tt94735031,1973
tt10664313,1973
tt71467013,1973
tt75484146,1973
tt95095063,1973
tt76559649,1973
tt25498448,1973
tt11927773,1973
tt36095879,1973
tt27404940,1973
tt22267263,1973
tt89433244,1973
tt11366078,1973
tt73941039,1973
tt89110275,1973
tt91561607,1973
tt85057686,1973
