tconst,startYear
tt12898577,1949
tt68641735,1949
tt93264034,1950
tt82584765,1950
tt24749974,1950
tt13390005,1950
tt73587638,1952
tt32895338,1952
tt93004563,1952
tt98577218,1952
tt25239472,1952
tt62627405,1952
tt36817695,1952
tt44079642,1953
tt73083111,1953
tt11496530,1954
tt47899322,1954
tt69221291,1955
tt26020431,1955
tt52557256,1955
tt39388349,1955
tt18969398,1955
tt57607181,1955
tt36746790,1955
tt45324071,1955
tt96948296,1956
tt43710921,1956
tt54611059,1956
tt82812936,1956
tt21088399,1956
tt49552095,1956
tt70123310,1956
tt77865833,1957
tt33111565,1957
tt43359583,1957
tt47987979,1957
tt84963364,1957
tt45460154,1957
tt29591129,1957
tt51997324,1957
tt96769202,1957
tt15084983,1957
tt99333442,1957
tt34899689,1958
tt79926918,1958
tt83399955,1958
tt58146480,1958
tt42019623,1958
tt40955574,1958
tt66616631,1958
tt37669550,1958
tt41330503,1958
tt98240304,1958
tt26841462,1958
tt98076323,1958
tt58357493,1958
tt11004110,1958
tt21379563,1958
tt47778330,1958
tt35726308,1958
tt39890691,1958
tt92581880,1958
tt44514372,1958
tt74354938,1958
tt40878535,1958
tt94940413,1958
tt63037822,1958
tt85525825,1958
tt95775837,1958
tt99744785,1958
tt82512992,1958
tt59719898,1959
tt75029482,1959
tt28045691,1959
tt39008821,1959
tt93976257,1959
tt87286750,1959
tt31276012,1959
tt43433032,1959
tt70167557,1959
tt65499917,1959
tt58214567,1959
tt80706856,1959
tt91142818,1959
tt51581084,1959
tt43488806,1959
tt74117992,1959
tt68622575,1959
tt71952157,1959
tt84536566,1959
tt54797795,1959
tt35993265,1959
tt51208266,1959
tt22371917,1959
tt11673448,1959
tt70528877,1959
tt71253653,1959
tt60774809,1959
tt21234430,1959
tt28788817,1959
tt96118771,1959
tt56159865,1959
tt41429875,1959
tt12000861,1959
tt76651990,1959
tt98364888,1959
tt59168879,1959
tt87815714,1959
tt82303594,1959
tt26067414,1959
tt64818216,1959
tt96653022,1959
tt68332060,1959
tt42917249,1959
tt21383397,1959
tt34942975,1959
tt70762992,1959
tt76293211,1959
tt55423567,1959
tt19647761,1959
tt82467224,1959
tt55831402,1959
tt99925813,1959
tt32943088,1959
tt15323552,1959
