tconst,startYear
tt16384828,1950
tt26994179,1950
tt20553485,1950
tt96626550,1951
tt82232970,1951
tt26373504,1951
tt42687732,1951
tt27979482,1951
tt38356296,1951
tt42623698,1951
tt23521425,1952
tt51328385,1952
tt86489218,1952
tt72875692,1952
tt78383001,1952
tt17236341,1952
tt94449062,1953
tt21153567,1953
tt27296644,1953
tt79439422,1954
tt66740346,1954
tt11284129,1954
tt67459186,1954
tt53772626,1955
tt40268986,1955
tt52072032,1955
tt93590820,1955
tt24907996,1955
tt76805230,1955
tt58709429,1955
tt91501126,1956
tt17291681,1956
tt10653358,1956
tt36820304,1956
tt74869172,1957
tt39045284,1957
tt82094200,1957
tt66044445,1957
tt53391838,1957
tt87277816,1957
tt40187808,1957
tt20846454,1957
tt68682014,1957
tt41977945,1957
tt91367887,1957
tt25991503,1957
tt51070846,1957
tt26422048,1957
tt14297582,1958
tt54892947,1958
tt52405917,1958
tt32153047,1958
tt73107481,1958
tt40071721,1958
tt42689437,1958
tt38470127,1958
tt10158586,1958
tt27558360,1958
tt65746589,1958
tt12453558,1958
tt20622377,1958
tt32168011,1958
tt16074660,1958
tt44012839,1958
tt83324760,1958
tt50512839,1958
tt36777755,1958
tt80536771,1958
tt10460246,1958
tt21270521,1958
tt19669555,1958
tt79462007,1958
tt84395340,1958
tt11714219,1958
tt64231427,1958
tt88132865,1958
tt25915637,1958
tt96349940,1958
tt21606735,1958
tt41875739,1958
tt61881902,1958
tt62532078,1958
tt93580990,1958
tt98404274,1958
tt54660656,1958
tt64556503,1958
tt28066613,1958
tt43743700,1958
tt25383737,1958
tt20936227,1958
tt95314399,1958
tt81002322,1958
tt23958876,1958
tt37294093,1958
tt21598197,1958
tt71935069,1958
tt28891428,1958
tt21142926,1958
tt27790295,1958
tt95975328,1958
tt60336108,1958
tt35577524,1958
tt31872335,1958
tt66547854,1958
tt99745782,1958
tt73187032,1958
tt87855762,1958
tt56886705,1958
tt77266965,1958
tt56108975,1958
tt80439655,1958
tt74156100,1958
tt63964829,1958
tt83088636,1958
tt85378680,1959
tt87201987,1959
tt59572516,1959
tt80010491,1959
tt92072318,1959
tt91453501,1959
tt36891771,1959
tt46547943,1959
tt70416789,1959
tt93766949,1959
tt48057388,1959
tt99751585,1959
tt11343874,1959
tt95491371,1959
tt10961262,1959
tt71376653,1959
tt74267075,1959
tt45334758,1959
tt61607030,1959
tt26297630,1959
tt98589947,1959
tt53011166,1959
tt69881774,1959
tt57642804,1959
tt34180084,1959
tt73164665,1959
tt27448172,1959
tt39707090,1959
tt39926978,1959
tt22161704,1959
tt73739512,1959
tt15571791,1959
tt20763600,1959
tt87406633,1959
tt22292797,1959
tt50595865,1959
tt82335610,1959
tt22770319,1959
tt67523320,1959
tt67319496,1959
tt18392168,1959
tt53034641,1959
tt97864266,1959
tt71454583,1959
tt92880136,1959
tt41382656,1959
tt49811866,1959
tt54095136,1959
tt11196572,1959
tt35680205,1959
tt49644967,1959
tt62950436,1959
tt30402625,1959
tt10634307,1959
tt78725928,1959
tt18835040,1959
tt11527081,1959
tt61930949,1959
tt46212616,1959
tt85985485,1959
tt61875170,1959
tt13043399,1959
tt92243009,1959
tt60608332,1959
tt63290235,1959
tt36501860,1959
tt24379312,1959
tt77313813,1959
tt98966688,1960
tt97490407,1960
tt46666672,1960
tt49257332,1960
tt65211507,1960
tt77005215,1960
tt79494915,1960
tt60600430,1960
tt50503208,1960
tt77676708,1960
tt56398289,1960
tt69999325,1960
tt78484149,1960
tt43277105,1960
tt44743233,1960
tt29313782,1960
tt88055884,1960
tt69227737,1960
tt87391228,1960
tt15435430,1960
tt31686959,1960
tt41974185,1960
tt47698004,1960
tt91382487,1960
tt95289375,1960
tt62771798,1960
tt75600618,1960
tt74742595,1960
tt67874754,1960
tt32819714,1960
tt21342460,1960
tt90286578,1960
tt88710461,1960
tt25674652,1960
tt40641598,1960
tt88030698,1960
tt92408059,1960
tt58888365,1960
tt69343719,1960
tt36274943,1960
tt83258245,1960
tt52364543,1960
tt21574240,1960
tt55188168,1960
tt23868741,1960
tt72289398,1960
tt84398547,1960
tt65972330,1960
tt80977650,1960
tt14743326,1960
tt30970102,1960
tt75764621,1960
tt78557444,1960
tt17505028,1960
tt29174731,1960
tt32162427,1960
tt41867441,1960
tt19153549,1960
tt27216839,1960
tt82495571,1960
tt18746328,1960
tt60307651,1960
tt82157315,1960
tt33016614,1960
tt72997487,1961
tt44906649,1961
tt92352965,1961
tt77846631,1961
tt67766626,1961
tt55305105,1961
tt11923582,1961
tt46756678,1961
tt82757874,1961
tt86363566,1961
tt54459801,1961
tt95257998,1961
tt82838896,1961
tt25932531,1961
tt34493755,1961
tt51416653,1961
tt74797697,1961
tt86458236,1961
tt41397633,1961
tt33657125,1961
tt66161633,1961
tt31359480,1961
tt33586571,1961
tt37917893,1961
