tconst,startYear
tt81064472,1949
tt65003248,1950
tt32146583,1951
tt93705742,1951
tt23792073,1951
tt62319616,1951
tt99519737,1951
tt28537174,1951
tt51452319,1951
tt89379736,1951
tt33676527,1951
tt35476250,1952
tt64553564,1952
tt12392321,1952
tt82835946,1952
tt73350292,1952
tt88043130,1952
tt77824302,1952
tt82142523,1952
tt19997180,1952
tt17084035,1952
tt91561055,1952
tt32492156,1952
tt67523209,1952
tt59693763,1952
tt97950311,1952
tt35289869,1952
tt20084413,1952
tt26263608,1952
tt82025817,1952
tt80812191,1952
tt81347425,1952
tt96797755,1952
tt95183971,1952
tt43531183,1952
tt86935909,1952
tt94595851,1952
tt28524553,1952
tt71048278,1952
tt73477781,1952
tt27166406,1952
tt55207876,1952
tt36426845,1952
tt95866343,1952
tt39330824,1952
tt93585796,1952
tt67895567,1952
tt49258836,1952
tt85778867,1952
tt81654495,1952
tt41697767,1952
tt99994695,1952
tt12837750,1952
tt54394613,1952
tt61478133,1952
tt89619464,1952
tt97961673,1952
tt63372420,1952
tt97219970,1953
tt36479456,1953
tt43666113,1953
tt60359375,1953
tt72545315,1953
tt92887136,1953
tt52380033,1953
tt77953298,1953
tt92107327,1953
tt50751935,1953
tt75412413,1953
tt93506404,1953
tt46829294,1953
tt12016921,1953
tt11955853,1953
tt21223504,1953
tt89428078,1953
tt70236449,1953
tt20775026,1953
tt60600375,1953
tt45578468,1953
tt10536014,1953
tt45753378,1953
tt87052906,1953
tt61989165,1953
tt98354303,1953
tt81252172,1953
tt22192805,1953
tt10646620,1953
tt34613097,1953
tt54024784,1953
tt20796731,1953
tt14441523,1953
tt24377886,1953
tt46795936,1953
tt41256870,1953
tt10691769,1953
tt50899422,1953
tt85454750,1953
tt29079943,1953
tt96712377,1954
tt53920395,1954
tt99821160,1954
tt54436329,1954
tt10769467,1954
tt73355008,1954
tt98352915,1954
tt30424525,1954
tt92928453,1954
tt62182108,1954
tt61315656,1954
tt95075160,1954
tt16817834,1954
tt54464059,1954
tt62205382,1954
tt20054297,1954
tt81000705,1954
tt48592369,1954
tt51188221,1954
tt11457517,1954
tt55243488,1954
tt25993717,1954
tt27433199,1954
tt80682747,1954
tt75300068,1954
tt42089574,1954
tt51622202,1954
tt61587329,1954
tt69710736,1954
tt54024805,1955
tt34762163,1955
tt78518607,1955
tt94869225,1955
tt34467623,1955
tt29007001,1955
tt30415253,1955
tt92578928,1955
tt83723428,1955
tt67751701,1955
tt93276407,1955
tt15143832,1955
tt76701831,1955
tt11497577,1955
tt84149930,1955
tt38300721,1955
tt35731551,1955
tt27495596,1955
tt94470245,1955
tt28763826,1955
tt46363401,1955
tt28449389,1955
tt31136247,1955
tt29556202,1955
tt19763952,1955
tt39257113,1955
tt28514010,1955
tt13909734,1955
tt13143352,1955
tt20049788,1955
tt24029145,1955
tt50101633,1955
tt99100400,1955
tt65722618,1955
tt65984965,1955
tt68826012,1955
tt28289372,1955
tt33092246,1955
tt20116231,1955
tt33059558,1955
tt82177002,1955
tt24190194,1955
tt56521431,1955
tt70341221,1955
tt69576880,1955
tt32241349,1955
tt33380788,1955
tt67864417,1955
tt83238381,1955
tt96738609,1955
tt21608038,1955
tt81641826,1955
tt73713256,1955
tt93366263,1955
tt65982233,1955
tt21852010,1955
tt35509054,1955
tt84697921,1955
tt85500612,1955
tt89919860,1955
tt99365737,1955
tt89185518,1955
tt12339658,1955
tt87066143,1955
tt25740921,1956
tt76594966,1956
tt41794768,1956
tt62547564,1956
tt11649003,1956
tt19333179,1956
tt72622757,1956
tt52410372,1956
tt99837964,1956
tt48323185,1956
tt53529049,1956
tt16118042,1956
tt91793162,1956
tt58794989,1956
tt49770760,1956
tt40929096,1956
tt34661038,1956
tt36348670,1956
tt32927902,1956
tt76391676,1956
tt63387121,1956
tt49365905,1956
tt83422110,1956
tt31387282,1956
tt39377755,1956
tt33428575,1956
tt58346151,1956
tt43684063,1956
tt28503342,1956
tt53641915,1956
tt74209367,1956
tt80306213,1956
tt37401511,1956
tt49144784,1956
tt13583919,1956
tt89133478,1956
tt45144188,1956
tt93332535,1956
tt88943643,1956
tt38110027,1956
tt83104398,1956
tt79728562,1956
tt83408311,1956
tt72129509,1956
tt48672224,1956
tt95695709,1956
tt66108469,1956
tt60973852,1956
tt64222986,1956
tt82428448,1956
tt84492275,1956
tt65011610,1956
tt11014372,1956
tt15978197,1956
tt72756422,1956
tt88773798,1956
tt18070654,1956
tt93925665,1956
tt34376713,1956
tt98117498,1956
tt17007135,1956
tt57516646,1956
tt42137820,1956
tt53320972,1956
tt60702210,1956
tt68751021,1957
tt86546916,1957
tt42365556,1957
tt60736832,1957
tt90472275,1957
tt46019115,1957
tt10900261,1957
tt92828890,1957
tt94617408,1957
tt16087906,1957
tt72558999,1957
tt97639494,1957
tt26286757,1957
tt77853300,1957
tt60237391,1957
tt45636360,1957
tt24646765,1957
tt83518174,1957
tt26928588,1957
tt50850874,1957
tt90456682,1957
tt26778617,1957
tt20694454,1957
tt13290659,1957
tt39218274,1957
tt66277523,1957
tt98549416,1957
tt70181262,1957
tt56391733,1957
tt96604760,1957
tt80764896,1957
tt12971556,1957
tt82885352,1957
