tconst,startYear
tt54246395,1949
tt44298130,1950
tt97298677,1950
tt86876706,1952
tt20115406,1952
tt38241250,1952
tt30280153,1952
tt99506206,1952
tt54506390,1952
tt42019666,1952
tt58103605,1952
tt59723995,1952
tt30737644,1952
tt46152613,1952
tt67116763,1952
tt23237595,1952
tt62161792,1952
tt48142526,1952
tt44206267,1952
tt72812667,1952
tt33918013,1952
tt45519742,1952
tt46241168,1952
tt65765450,1953
tt93330755,1953
tt54227151,1953
tt11503050,1953
tt91108864,1953
tt21171737,1953
tt27776755,1953
tt36720719,1953
tt15503047,1953
tt65376278,1953
tt12555921,1953
tt14147094,1953
tt43410887,1953
tt19977990,1953
tt63601078,1953
tt74176960,1953
tt45377973,1953
tt50352186,1954
tt14344122,1954
tt52704900,1954
tt62748853,1954
tt53700625,1954
tt26334172,1954
tt51125779,1954
tt57756028,1954
tt33529565,1954
tt59366038,1954
tt14145762,1954
tt81648549,1954
tt67569060,1955
tt35416219,1955
tt83034175,1955
tt87507889,1955
tt48326229,1955
tt98292119,1955
tt56405378,1955
tt62370527,1955
tt53672948,1955
tt39412473,1955
tt71796278,1955
tt32665358,1955
tt27063469,1955
tt31016979,1955
tt85091707,1955
tt57719664,1955
tt22910752,1955
tt21983881,1955
tt30591059,1955
tt51392483,1956
tt98647615,1956
tt38130121,1956
tt51763795,1956
tt89727906,1956
tt65878648,1956
tt68547653,1956
tt40198877,1956
tt35150750,1956
tt66807863,1956
tt49453236,1956
tt56117188,1956
tt35324459,1956
tt47152853,1956
tt41562408,1956
tt66507172,1956
tt40227369,1956
tt95494301,1956
tt66370395,1956
tt15127904,1956
tt29728481,1956
tt13936568,1956
tt22116175,1956
tt19084573,1956
tt44741621,1956
tt70486345,1956
tt63132374,1956
tt12814903,1956
tt33506343,1956
tt75069236,1956
tt58030834,1956
tt69433516,1956
tt22284192,1956
tt61240492,1956
tt20744077,1956
tt79910464,1956
tt10253782,1956
tt63009818,1956
tt10275317,1956
tt32045677,1956
tt71081205,1956
tt99758466,1956
tt71094829,1956
tt10976635,1957
tt50009265,1957
tt46096859,1957
tt93755374,1957
tt43432868,1957
tt91468443,1957
tt90976014,1957
tt60875570,1957
tt80514972,1957
tt18238835,1957
tt27796159,1957
tt92045428,1957
tt87372174,1957
tt95453862,1957
tt80301889,1957
tt57888703,1957
tt86116273,1957
tt18208291,1957
tt81195897,1957
tt68754580,1957
tt61443026,1957
tt17231725,1957
tt62558517,1957
tt81656060,1957
tt91145947,1957
tt57848864,1957
tt39329556,1957
tt36185292,1957
tt49610343,1957
tt55516733,1957
tt90942989,1957
tt13653531,1957
tt28870267,1957
tt78755867,1957
tt51250708,1957
tt68270893,1957
tt21002898,1957
tt95617689,1957
tt82872316,1957
tt92847152,1957
tt83272556,1957
tt18215451,1957
tt32178412,1957
tt13669790,1957
tt17854280,1957
tt35646505,1957
tt76918367,1957
tt66197506,1957
tt52467416,1957
tt13919297,1957
tt74642034,1957
tt99015643,1957
tt70647475,1957
tt74454245,1957
tt85820188,1957
tt67486509,1957
tt97907530,1957
tt97887658,1957
tt68938488,1957
