tconst,startYear
tt43886747,1950
tt69566960,1951
tt32289917,1951
tt54213749,1951
tt86313411,1951
tt82439133,1951
tt68767508,1952
tt43386468,1952
tt70367332,1952
tt24447470,1952
tt79525505,1952
tt19838685,1952
tt67402333,1952
tt55719427,1952
tt13511215,1952
tt39543539,1952
tt52021543,1952
tt94584999,1952
tt74613903,1952
tt24775345,1952
tt39972789,1952
tt72616822,1952
tt95021775,1952
tt32077337,1952
tt58606707,1952
tt79747461,1952
tt23374646,1952
tt81336913,1952
tt21354589,1952
tt42159244,1952
tt17334214,1952
tt21599144,1952
tt19914657,1952
tt46591368,1952
tt36039876,1952
tt71657257,1952
tt63590669,1952
tt88313529,1952
tt49984059,1952
tt55792292,1952
tt33420251,1952
tt59405252,1952
tt21957828,1952
tt11663432,1952
tt96587153,1952
tt17338508,1952
tt68338908,1952
tt23719979,1952
tt25548177,1952
tt33305060,1952
tt86712469,1952
tt53483351,1952
tt93388475,1952
tt47216667,1952
tt44674682,1952
tt69532996,1952
tt12637459,1952
tt74595845,1952
tt76993384,1952
tt56078578,1952
tt17903275,1952
tt88547332,1952
tt95416227,1952
tt28162670,1952
tt75792277,1952
tt52790304,1952
tt77058275,1952
tt49854612,1952
tt64632339,1952
tt60674168,1952
tt87304900,1952
tt88421540,1952
tt81350954,1952
tt21023358,1952
tt30893136,1953
tt83041796,1953
tt48981913,1953
tt75717382,1953
tt46687242,1953
tt64992784,1953
tt78783729,1953
tt25403413,1953
tt80683774,1953
tt84975073,1953
tt12386458,1953
tt95687967,1953
tt83065792,1953
tt38474146,1953
tt36546806,1953
tt92039203,1953
tt72652547,1953
tt79792532,1953
tt36666085,1953
tt90936288,1953
tt61878575,1953
tt66751060,1953
tt88229735,1953
tt78572870,1953
tt73186153,1953
tt30401806,1953
tt75006041,1953
tt67381688,1953
tt93871961,1953
tt14967016,1953
tt47398335,1953
tt34890052,1953
tt15162794,1953
tt63489564,1953
tt71893233,1953
tt49933316,1953
tt33265237,1953
tt17727314,1953
tt51442056,1953
tt56849814,1953
tt86997999,1953
tt27018314,1953
tt71395197,1953
tt63920176,1953
tt12488381,1953
tt33748550,1953
tt12306106,1953
tt67035186,1953
tt71088828,1953
tt97799846,1953
tt75000411,1953
tt83300792,1953
tt77507789,1953
tt73315530,1953
tt93212718,1953
tt63718853,1953
tt47084540,1953
tt66746782,1953
tt61966780,1953
tt93094274,1953
tt90328190,1953
tt69076913,1953
tt66584041,1953
tt52897705,1953
tt28094835,1953
tt34217616,1953
tt31379408,1953
tt78480956,1953
tt49046992,1953
tt86372230,1953
tt60437493,1953
tt91409233,1953
tt89027523,1953
tt92118492,1953
tt39067178,1953
tt17036935,1953
tt60749566,1953
tt40488035,1953
tt38339777,1953
tt88139934,1953
tt73369395,1953
tt39731369,1953
tt82447314,1953
tt90584827,1953
tt67883723,1953
tt31831001,1953
tt33562272,1954
tt45471194,1954
tt31530560,1954
