tconst,startYear
tt70697704,1950
tt47264089,1950
tt36752194,1951
tt40300186,1954
tt87182778,1955
tt16118526,1956
tt31995073,1957
tt41924401,1957
tt15489238,1957
tt52102031,1957
tt55094123,1957
tt59469239,1957
tt49280886,1957
tt37017184,1957
tt42822598,1957
tt11488113,1957
tt37591724,1957
tt15109723,1958
tt66489715,1958
tt64443111,1958
tt39727993,1958
tt46103947,1958
tt38531107,1958
tt74964562,1958
tt19041224,1958
tt78290826,1958
tt91803130,1958
tt23641749,1958
tt18484484,1959
tt58481964,1959
tt85372579,1959
tt10747952,1959
tt79119110,1959
tt75150322,1959
tt22713691,1959
tt60901885,1959
tt10107776,1959
tt92243510,1959
tt22568538,1959
tt78194704,1959
tt84660418,1959
tt30493885,1959
tt52315692,1959
tt87562535,1959
tt46620035,1960
tt71312121,1960
tt41427621,1960
tt88738572,1960
tt27280347,1960
tt34055810,1960
tt30231425,1960
tt52027795,1960
tt81342598,1960
tt88220342,1960
tt43435550,1960
tt91784957,1960
tt82482542,1960
tt68249226,1960
tt62158782,1960
tt58298868,1960
tt55923702,1960
tt36324536,1960
tt15734117,1960
tt28652884,1960
tt76212622,1960
tt68120618,1960
tt87246523,1960
tt56803980,1960
tt31024968,1960
tt88394871,1961
tt26567675,1961
tt69455954,1961
tt43119581,1961
tt70738770,1961
tt28382029,1961
tt68239742,1961
tt81075182,1961
tt73468539,1961
tt29113175,1961
tt54818855,1961
tt18714760,1961
tt45410107,1961
tt88971628,1961
tt20665693,1961
tt21457519,1961
tt77818665,1961
tt91367006,1961
tt20130255,1961
tt70604490,1961
tt53204986,1961
tt87838888,1961
tt28453684,1962
tt66616714,1962
tt72799996,1962
tt63801988,1962
tt79241668,1962
tt29594994,1962
tt99863448,1962
tt56286914,1962
tt39643095,1962
tt13426078,1962
tt72829830,1962
tt29813189,1962
tt41272120,1962
tt28351963,1962
tt51902276,1962
tt71443707,1962
tt72287549,1962
tt68042633,1962
tt36190515,1962
tt31759470,1962
tt55932409,1962
tt75696077,1962
tt35741644,1962
tt43866586,1962
tt31830826,1963
tt25489459,1963
tt62809896,1963
tt44201842,1963
tt13394940,1963
tt62706562,1963
tt77245671,1963
tt93010596,1963
tt71510143,1963
tt99328734,1963
tt61248265,1963
tt68105430,1963
tt51820893,1963
tt39898661,1963
tt48516023,1964
tt99750026,1964
tt28129023,1964
tt81331946,1964
tt71774066,1964
tt91133139,1964
tt15983751,1964
tt59751219,1964
tt34452647,1964
tt15655289,1964
tt96756992,1964
tt80786158,1964
tt73650414,1964
tt66466951,1964
tt11262467,1964
tt76323402,1964
tt51680753,1964
tt98641918,1964
tt91640242,1964
tt26007435,1965
tt38408218,1965
tt24392403,1965
tt29639196,1965
tt60419576,1965
tt93002959,1965
tt81614426,1965
tt46506316,1965
tt32239060,1965
tt15031831,1965
tt97815683,1965
tt54442957,1965
tt34698507,1965
tt87322093,1965
tt82419164,1965
tt42246150,1965
tt30446057,1965
tt92789148,1965
tt23908371,1965
tt35365457,1965
tt98214287,1965
tt35139216,1965
tt66026810,1966
tt93948532,1966
tt73602787,1966
tt88945102,1966
tt61027926,1966
tt62176573,1966
tt18096982,1966
tt66047673,1966
tt73822898,1966
tt42060329,1966
tt97903384,1966
tt64358074,1966
tt27966496,1966
tt45113273,1966
tt10779179,1966
tt84079965,1966
tt56743790,1966
tt77559860,1966
tt48471874,1966
tt36291330,1966
tt64338130,1966
tt11312114,1966
tt25429233,1966
tt54567079,1966
tt93194578,1966
tt96000306,1966
tt55690657,1966
tt33318331,1966
tt30694855,1966
tt94854187,1966
tt43020426,1966
tt59088496,1966
tt33950807,1966
