tconst,startYear
tt11451429,1961
tt36246244,1961
tt28067532,1961
tt67165354,1961
tt97538919,1961
tt69084359,1961
tt85050646,1961
tt54879976,1961
tt55232821,1961
tt84698452,1961
tt12287361,1961
tt77364882,1961
tt74834782,1961
tt95776581,1961
tt40432029,1961
tt94037294,1961
tt30240848,1961
tt90666005,1961
tt21874166,1961
tt14730745,1961
tt93742403,1961
tt94526673,1961
tt99436689,1961
tt37597160,1961
tt38684310,1961
tt61824958,1961
tt90099021,1961
tt88825412,1961
tt15556641,1961
tt63626236,1961
tt43091952,1961
tt77503337,1961
tt42991122,1961
tt76170734,1961
tt91244699,1961
tt88324859,1961
tt38146544,1961
tt22640674,1961
tt55745574,1961
tt27431879,1961
tt19502006,1961
tt31963560,1961
tt13693862,1961
tt57822069,1961
tt65420133,1961
tt35406425,1961
tt52009297,1961
tt70780560,1961
tt17049935,1961
tt14865920,1961
tt71294328,1961
tt31003485,1961
tt76844845,1961
tt54942882,1961
tt10172585,1961
tt20659827,1961
tt84075352,1961
tt58439192,1961
tt58978694,1961
tt11885546,1961
tt68304959,1961
tt89586551,1961
tt90330807,1961
tt46079768,1961
tt95042961,1961
tt19505361,1961
tt14287977,1961
tt23138280,1961
tt34217969,1961
tt90371676,1961
tt25324161,1961
tt82908188,1961
tt42445323,1961
tt61718808,1961
tt48999910,1961
tt98423662,1961
tt77281188,1961
tt30300041,1961
tt75172501,1961
tt96820345,1961
tt34721785,1961
tt42948006,1961
tt27411969,1961
tt18431708,1961
tt89082391,1961
tt31741602,1961
tt24341455,1961
tt76659863,1961
tt34121340,1961
tt46461783,1961
tt73342242,1961
tt29581881,1961
tt77284802,1961
tt72359562,1961
tt25501452,1961
tt56653937,1961
tt18543884,1961
tt17524855,1961
tt62045273,1961
tt94472796,1961
tt57605961,1961
tt41983548,1961
tt70380001,1961
tt57218762,1961
tt79243672,1961
tt43778899,1961
tt91234309,1961
tt14043582,1961
tt54541567,1961
tt69745977,1961
tt95171005,1961
tt64214294,1961
tt83909343,1961
tt84959944,1961
tt47789711,1961
tt29532379,1961
tt14144583,1961
tt21432554,1961
tt71085928,1961
tt74608937,1961
tt27989794,1961
tt17746014,1961
tt44805709,1961
tt37926857,1961
tt53029103,1961
tt36039382,1961
tt23124084,1961
tt89097131,1961
tt21555963,1961
tt28821771,1961
tt28871907,1961
tt52815472,1961
tt27437185,1961
tt85541395,1961
tt97729443,1961
tt43826240,1961
tt35658049,1961
tt86685009,1961
tt73856806,1961
tt35512251,1961
tt36414272,1961
tt12042412,1961
tt83263690,1961
tt40473024,1961
tt27439657,1961
tt72965185,1961
tt43906350,1961
tt36591185,1961
tt84374563,1961
tt68045351,1961
tt23985285,1961
tt82770935,1961
tt81507201,1961
tt79455142,1961
tt25116114,1961
tt95236632,1961
tt85946477,1961
tt16734139,1961
tt81265651,1961
tt23348622,1961
tt54168937,1961
tt16257330,1961
tt40810828,1961
tt72301794,1961
tt66749418,1961
tt64376414,1961
tt55997182,1961
tt92803999,1961
tt43581129,1961
tt65962573,1961
tt64622898,1961
tt84932175,1961
tt85061166,1961
tt35973647,1961
tt23841418,1961
tt12157216,1961
tt78564723,1961
tt44764027,1961
tt93580012,1961
tt23823689,1961
tt38369070,1961
tt12105499,1961
tt74552568,1961
tt11694613,1961
tt27396610,1961
tt47064026,1961
tt85617196,1961
tt41587336,1961
tt51041663,1961
tt53691653,1961
tt21953418,1961
tt29507495,1961
tt94346870,1961
tt61402155,1961
tt76130673,1961
tt42590506,1961
tt47445264,1961
tt16386586,1961
tt42599349,1961
tt34297217,1961
tt95534959,1961
tt13488892,1961
tt45096452,1961
tt33895529,1961
tt93402971,1961
tt14213101,1961
tt64825173,1961
tt90831563,1961
tt49509720,1961
tt71315347,1961
tt37374254,1961
tt95364307,1961
tt20935237,1961
tt95556106,1961
tt82540278,1961
tt44959965,1961
tt92442899,1961
tt10064648,1961
tt55430484,1961
tt33661658,1961
tt94173158,1961
tt63354770,1961
tt71975626,1961
tt75516989,1961
tt40715006,1961
tt94234684,1961
tt11991891,1961
tt17553690,1961
tt12391296,1961
tt89635362,1961
tt12830644,1961
tt19171798,1961
tt68210301,1961
tt50444398,1961
tt29706460,1961
tt82418582,1961
tt61485951,1961
tt43366644,1961
tt81565460,1961
tt26219770,1961
tt93050844,1961
tt98514337,1961
tt31271282,1961
tt40911100,1961
tt52668536,1961
tt35469297,1961
tt20060272,1961
tt37078314,1961
tt45658309,1961
tt86872594,1961
tt81838254,1961
tt48132175,1961
tt78107933,1961
tt20523269,1961
tt66581995,1961
tt56064990,1961
tt60463562,1961
tt71904923,1961
tt19619784,1961
tt95639441,1961
tt51725435,1961
tt88219463,1961
tt51514807,1961
tt33456797,1961
tt89649561,1961
tt73089805,1961
tt44225823,1961
tt58405103,1961
tt42021865,1961
tt56956883,1961
tt56355591,1961
tt76972872,1961
tt95981858,1961
tt83318280,1961
tt92316866,1961
tt38293494,1961
tt33378632,1961
tt39861248,1961
tt97077371,1961
tt23021392,1961
tt94740788,1961
tt18877968,1961
tt14434011,1961
tt23699715,1961
tt44065335,1961
tt89003425,1961
tt94625764,1961
tt26100908,1961
tt36046344,1961
tt15260635,1961
tt96636079,1961
tt83712261,1961
tt28271618,1961
tt75251985,1961
tt64634749,1961
tt82538093,1961
tt83378942,1961
tt19171615,1961
tt14266261,1961
tt36791127,1961
tt49804260,1961
tt71053740,1961
tt62328126,1961
tt23204855,1961
tt24836619,1961
tt27757731,1961
tt52474712,1961
tt15158034,1961
tt26651082,1961
tt19107147,1961
tt86583980,1961
tt57829956,1961
tt86190609,1961
tt60278486,1961
tt21002516,1961
tt86998041,1961
tt49891108,1961
tt29847750,1961
tt34966036,1961
tt94452245,1961
