tconst,startYear
tt84703967,1985
tt54569272,1985
tt71764536,1985
tt64169618,1985
tt53960651,1985
tt29821075,1985
tt42297326,1985
tt72007258,1985
tt49260309,1985
tt82277057,1985
tt70640151,1985
tt78959644,1985
tt22271262,1985
tt75273446,1985
tt80083428,1985
tt55651328,1985
tt51819122,1985
tt19611262,1985
tt91081258,1985
tt37276430,1985
tt20393376,1985
tt52153923,1985
tt34816963,1985
tt44190441,1985
tt86724218,1985
tt19414629,1985
tt84260730,1985
tt28358328,1985
tt67883558,1985
tt24909025,1985
tt41834669,1985
tt53341956,1985
tt77581007,1985
tt33223380,1985
tt91550992,1985
tt98863249,1985
tt58593226,1985
tt34657645,1985
tt45477388,1985
tt75133191,1985
tt11773899,1985
tt81081090,1985
tt16510799,1985
tt55540283,1985
tt63038077,1985
tt23147557,1985
tt12827679,1985
tt65096652,1985
tt19947127,1985
tt22212922,1985
tt79783957,1985
tt19672727,1985
tt60088894,1985
tt12172349,1985
tt90804739,1985
tt24117686,1985
tt24449971,1985
tt30774958,1985
tt30142801,1985
tt59933420,1985
tt15575066,1985
tt11532300,1985
tt23374691,1985
tt97796852,1985
tt92023192,1985
tt66486654,1985
tt66682804,1985
tt37484437,1985
tt39016532,1985
tt47977860,1985
tt76079108,1985
tt27164445,1985
tt38540808,1985
tt38765450,1985
tt70299719,1985
tt11447389,1985
tt40283887,1985
tt35096544,1985
tt82813838,1985
tt57603438,1985
tt26970073,1985
tt35195043,1985
tt97819050,1985
tt68918208,1985
tt31136000,1985
tt97798154,1985
tt18067496,1985
tt46875956,1985
tt26896368,1985
tt76427633,1985
tt13292115,1985
tt12110496,1985
tt25515641,1985
tt55861595,1985
tt25319003,1985
tt91661377,1985
tt25211219,1985
tt79149245,1985
tt59489945,1985
tt29527334,1985
tt92933646,1985
tt41451078,1985
tt57459417,1985
tt92114184,1985
tt62004460,1985
tt66477378,1985
tt63586940,1985
tt26084201,1985
tt15646483,1985
tt76656515,1985
tt27104108,1985
tt62293494,1985
tt77866403,1985
tt64879146,1985
tt86357825,1985
tt53230029,1985
tt74339817,1985
tt73638644,1985
tt50370185,1985
tt75087490,1985
tt73031270,1985
tt32060589,1985
tt50431590,1985
tt84649782,1985
tt37985532,1985
tt64278620,1985
tt28723597,1985
tt13154322,1985
tt64762972,1985
tt22150770,1985
tt91290205,1985
tt89000151,1985
tt54074845,1985
tt32925366,1985
tt35045869,1985
tt20231990,1985
tt47241715,1985
tt78866003,1985
tt41332011,1985
tt72773832,1985
tt82050811,1985
tt55562826,1985
tt57512981,1985
tt24008766,1985
tt14179856,1985
tt69000689,1985
tt12695730,1985
tt48834750,1985
tt41894811,1985
tt26344640,1985
tt80842713,1985
tt46727330,1985
tt70646592,1985
tt92874657,1985
tt29910711,1985
tt33931907,1985
tt12002411,1985
tt16596577,1985
tt56990824,1985
tt24923264,1985
tt63164790,1985
tt42536386,1985
tt54416843,1985
tt45294374,1985
tt68983999,1985
tt45837646,1985
tt43569204,1985
tt72450940,1985
