tconst,startYear
tt19094795,1959
tt74031847,1959
tt97720545,1959
tt94388148,1959
tt87365055,1959
tt86621387,1959
tt58334106,1959
tt19453121,1959
tt94693383,1959
tt99673111,1959
tt50371628,1959
tt39398221,1959
tt77076013,1959
tt32742535,1959
tt68020359,1959
tt50262370,1959
tt39930535,1959
tt82012410,1959
tt23074585,1959
tt32434372,1959
tt46818828,1959
tt36827086,1959
tt86451578,1959
tt77565644,1959
tt27349172,1959
tt38422371,1959
tt32671109,1959
tt61845125,1959
tt26520672,1959
tt29893305,1959
tt41657345,1959
tt80826146,1959
tt38268700,1959
tt11103095,1959
tt29710256,1959
tt81054053,1959
tt89875952,1959
tt17993933,1959
tt25261623,1959
tt67936956,1959
tt62713427,1959
tt80131747,1959
tt95504702,1959
tt24022376,1959
tt94589261,1959
tt49724641,1959
tt37778700,1959
tt43627581,1959
tt61400556,1959
tt13209827,1959
tt84857624,1959
tt67219033,1959
tt59142209,1959
tt73275401,1959
tt27367171,1959
tt13801923,1959
tt39704381,1959
tt16231776,1959
tt14774941,1959
tt79358856,1959
tt62443561,1959
tt72127920,1959
tt84146210,1959
tt42244079,1959
tt79093903,1959
tt55201669,1959
tt66338201,1959
tt11153861,1959
tt37490093,1959
tt52132256,1959
tt70058034,1959
tt85763230,1959
tt91544956,1959
tt55789366,1959
tt12963989,1959
tt59758929,1959
tt63560737,1959
tt84058277,1959
tt34927314,1959
tt94743169,1959
tt62265052,1959
tt21372100,1959
tt46782669,1959
tt43615420,1959
tt18387142,1959
tt97211995,1959
tt18282208,1959
tt42402297,1959
tt99392406,1959
tt89776668,1959
tt46949954,1959
tt33981728,1959
tt62314955,1959
tt19163076,1959
tt88893729,1959
tt38145336,1959
tt70081487,1959
tt41836673,1959
tt81694329,1959
tt69404948,1959
tt58094614,1959
tt21421093,1959
tt59025735,1959
tt43262012,1959
tt26782903,1959
tt61456273,1959
tt54404045,1959
tt19658375,1959
tt89909637,1959
tt21011259,1959
tt13393356,1959
tt93242482,1959
tt76446780,1959
tt93523723,1959
tt21506308,1959
tt44371604,1959
