tconst,startYear
tt36118132,1969
tt47885976,1969
tt18983856,1969
tt17471818,1969
tt65681664,1969
tt73067784,1969
tt46306027,1969
tt55572653,1969
tt57667545,1969
tt58651350,1969
tt92348919,1969
tt28223090,1969
tt60297408,1969
tt30152569,1969
tt70215952,1969
tt43604775,1969
tt50160200,1969
tt63460876,1969
tt63480884,1969
tt61408370,1969
tt99345011,1969
tt15278137,1969
tt70297011,1969
tt73272529,1969
tt16010677,1969
tt82550431,1969
tt94165616,1969
tt29234659,1969
tt61263030,1969
tt28833715,1969
tt84764386,1969
tt22657290,1969
tt44879587,1969
tt84497212,1969
tt95336580,1969
tt12462618,1969
tt96657284,1969
tt13921750,1969
tt14644908,1969
tt21877528,1969
tt34090318,1969
tt68316911,1969
tt75584203,1969
tt44718362,1969
tt11305752,1969
tt71862113,1969
tt84114009,1969
tt58203597,1969
tt76715762,1969
tt38303853,1969
tt40000999,1969
tt31525340,1969
tt51273547,1969
tt74651717,1969
tt16926450,1969
tt73622176,1969
tt92431604,1969
tt96246235,1969
tt54371133,1969
tt84479054,1969
tt31425213,1969
tt20477771,1969
tt10227040,1969
tt14108878,1969
tt50710757,1969
tt86275579,1969
tt28465339,1969
tt61995034,1969
tt64224403,1969
tt95258846,1969
tt23178827,1969
tt72670918,1969
tt34410343,1969
tt77074669,1969
tt62171425,1969
tt87659310,1969
tt99824537,1969
tt97943895,1969
tt52897063,1969
tt28075563,1969
tt30809227,1969
tt59332527,1969
tt22105849,1969
tt26043286,1969
tt18422949,1969
tt12779769,1969
tt84328654,1969
tt26337693,1969
tt91190206,1969
tt46313113,1969
tt87414022,1969
tt16145807,1969
tt82511692,1969
tt10799526,1969
tt66533527,1969
tt31217572,1969
tt78018230,1969
tt72475414,1969
tt98560952,1969
tt67453837,1969
tt85307373,1969
tt83863450,1969
tt54939593,1969
tt97985584,1969
tt40085618,1969
tt35075865,1969
tt90081646,1969
tt29794493,1969
tt42218226,1969
tt91341275,1969
tt45153985,1969
tt95994971,1969
tt53678615,1969
tt32287936,1969
tt85299510,1969
tt76378006,1969
tt14871020,1969
tt49116901,1969
tt56428865,1969
tt77904718,1969
tt14873031,1969
tt74349188,1969
tt21610977,1969
tt98037612,1969
tt55375637,1969
tt52064371,1969
tt43322769,1969
tt19841545,1969
tt83107558,1969
tt76636344,1969
tt53065950,1969
tt56768729,1969
tt95534843,1969
tt80028229,1969
tt38750058,1969
tt20699931,1969
tt10385301,1969
tt53311123,1969
tt76122684,1969
tt15998524,1969
tt38468998,1969
tt10586207,1969
tt85647218,1969
tt17453417,1969
tt39166743,1969
tt79520318,1969
tt94093962,1969
tt48021058,1969
tt32246250,1969
tt61487936,1969
tt99795403,1969
tt96378748,1969
tt58877216,1969
tt15162309,1969
tt12685001,1969
tt42630655,1969
tt78677301,1969
tt70143308,1969
tt24815546,1969
tt26074818,1969
tt72632761,1969
tt54317125,1969
tt97424240,1969
tt24647542,1969
tt44767639,1969
tt67789901,1969
tt54474783,1969
tt13347550,1969
tt32917191,1969
tt46913893,1969
tt13187870,1969
tt38265692,1969
tt60936483,1969
tt89804669,1969
tt70735893,1969
tt66628332,1969
tt44921078,1969
tt95729865,1969
tt40899421,1969
tt17929740,1969
tt90429704,1969
tt83597366,1969
tt39664220,1969
tt41989729,1969
tt68206171,1969
tt41180961,1969
tt42044679,1969
tt13853549,1969
tt77617530,1969
tt83050556,1969
tt11913099,1969
tt98360541,1969
tt34518986,1969
tt39414781,1969
tt97142547,1969
tt11928150,1969
tt45302244,1969
tt73986388,1969
tt63154023,1969
tt69113902,1969
tt34851664,1969
tt62701729,1969
tt87146847,1969
tt27950202,1969
tt78496050,1969
tt30170392,1969
tt77189195,1969
tt14679230,1969
tt17384466,1969
tt28857513,1969
tt23254409,1969
tt58278193,1969
tt67606938,1969
tt42994853,1969
tt43461640,1969
tt55180748,1969
tt27359130,1969
tt75054163,1969
tt40185357,1969
tt83546762,1969
tt65083124,1969
tt48288637,1969
tt67130072,1969
tt68481776,1969
tt74672851,1969
tt24345851,1969
tt28936047,1969
tt11074674,1969
tt34439182,1969
tt47017308,1969
tt24120874,1969
tt43034942,1969
tt65039447,1969
tt22468708,1969
tt61152639,1969
tt37585462,1969
tt25429225,1969
tt45741408,1969
tt92951406,1969
tt49081613,1969
tt76106246,1969
tt38968451,1969
tt41836326,1969
tt55036108,1969
tt34832500,1969
tt76903637,1969
tt73218482,1969
tt45100811,1969
tt48776235,1969
tt61391259,1969
tt74125147,1969
tt23185416,1969
tt28985074,1969
tt63629931,1969
tt99911829,1969
tt68188088,1969
tt79549390,1969
tt46787480,1969
tt32300455,1969
tt49880908,1969
tt80435627,1969
tt45984770,1969
tt26416874,1969
tt99188845,1969
tt23110545,1969
tt94489177,1969
tt88820132,1969
tt16609410,1969
tt72226965,1969
tt95196846,1969
tt43199992,1969
tt61667616,1969
tt49625965,1969
tt80717932,1969
tt14063658,1969
tt65605875,1969
tt18373787,1969
tt82073791,1969
tt59688130,1969
tt67430419,1969
tt50478676,1969
tt35564465,1969
tt64482220,1969
tt76779940,1969
tt11353035,1969
tt48655309,1969
tt29431147,1969
tt50901950,1969
tt12044948,1969
tt52338326,1969
tt13162255,1969
tt32462526,1969
tt51787926,1969
tt44568912,1969
tt18106644,1969
tt45561526,1969
tt23626603,1969
tt69978867,1969
tt82360290,1969
tt65488473,1969
tt96439789,1969
tt72802690,1969
tt79286874,1969
tt78790600,1969
tt44860223,1969
tt57948519,1969
tt26637287,1969
tt12782440,1969
tt74888702,1969
tt10935585,1969
tt97535499,1969
tt24810378,1969
tt55484816,1969
tt85401616,1969
tt69529017,1969
tt85853837,1969
tt25149789,1969
tt16371706,1969
tt41225674,1969
tt70336746,1969
tt97674345,1969
tt15472465,1969
tt81660467,1969
tt61441037,1969
tt93300184,1969
tt46239783,1969
tt55722642,1969
tt27251366,1969
tt98478657,1969
tt30070842,1969
tt53772681,1969
tt10538125,1969
tt52311937,1969
tt98138394,1969
tt64303866,1969
tt85360620,1969
tt48803238,1969
tt92202418,1969
tt82618856,1969
tt48113252,1969
tt44291507,1969
tt54408631,1969
tt62321846,1969
tt98036064,1969
tt22483059,1969
tt51528436,1969
tt34415595,1969
tt91054280,1969
tt18790539,1969
tt14074561,1969
tt73344421,1969
tt60122188,1969
tt13184864,1969
tt79809477,1969
tt27241549,1969
tt20332964,1969
tt22131036,1969
tt82872509,1969
tt51920274,1969
tt14235335,1969
tt72071058,1969
tt28264235,1969
tt29197829,1969
tt95695611,1969
tt83381389,1969
tt77647563,1969
tt57304695,1969
tt81842531,1969
tt19536297,1969
tt82605680,1969
tt69512175,1969
tt38657204,1969
tt87468559,1969
tt90462198,1969
tt51982280,1969
tt93997902,1969
tt82597936,1969
tt27433730,1969
tt67563438,1969
tt17517000,1969
tt59433381,1969
tt94906802,1969
tt81124840,1969
tt31598909,1969
tt26651111,1969
tt61973195,1969
tt58488365,1969
tt45505776,1969
tt50898113,1969
tt68445122,1969
tt11331657,1969
tt55926679,1969
tt91938026,1969
tt64421184,1969
tt49375221,1969
tt11903969,1969
tt73339903,1969
tt18343691,1969
tt82780344,1969
tt59354053,1969
tt97422784,1969
tt51201140,1969
tt38463793,1969
tt75965351,1969
tt29603490,1969
tt18706273,1969
tt37015809,1969
tt33990579,1969
tt25400225,1969
tt48718872,1969
tt60949719,1969
tt45464434,1969
tt17243888,1969
tt21613373,1969
tt77993503,1969
tt37325677,1969
tt58916947,1969
tt76949709,1969
tt25080268,1969
tt52482303,1969
tt84739144,1969
tt23288442,1969
tt51630536,1969
tt78388009,1969
tt64482424,1969
tt89418493,1969
tt62547980,1969
tt64629963,1969
tt69988739,1969
tt60151628,1969
tt79435487,1969
tt57228215,1969
tt70320918,1969
tt74908350,1969
tt30878498,1969
tt28243249,1969
tt70133193,1969
tt68279797,1969
tt93458148,1969
tt14336650,1969
tt41644271,1969
tt46689516,1969
tt72619471,1969
tt78322659,1969
tt35603243,1969
tt99901742,1969
tt67006719,1969
tt59005943,1969
tt67656004,1969
tt25775997,1969
tt56155629,1969
tt41196286,1969
tt40680550,1969
tt18909192,1969
tt20826040,1969
tt79494750,1969
tt31354064,1969
tt39848830,1969
tt89074280,1969
tt31919731,1969
tt77970624,1969
tt76985388,1969
tt54008976,1969
tt34911035,1969
tt39883547,1969
tt36041050,1969
tt89847113,1969
tt23517415,1969
tt98015122,1969
tt29724747,1969
tt46400398,1969
tt18774421,1969
tt62685682,1969
tt70256567,1969
tt30361116,1969
tt20806157,1969
tt68908506,1969
tt70324061,1969
tt45995140,1969
tt37335981,1969
tt36210352,1969
tt78163077,1969
tt46199049,1969
tt74416479,1969
tt61377540,1969
tt48979815,1969
tt15397443,1969
tt51448785,1969
tt52941862,1969
tt32408875,1969
tt99136963,1969
tt27450011,1969
tt54755673,1969
tt28135518,1969
tt14802356,1969
tt87786291,1969
tt32414134,1969
tt59078350,1969
tt74148728,1969
tt73226767,1969
tt18904243,1969
tt10839756,1969
tt98192685,1969
tt91343580,1969
tt36377913,1969
tt24464497,1969
tt75919657,1969
tt36847807,1969
tt34533958,1969
tt46038956,1969
tt82401756,1969
tt49030059,1969
tt50087781,1969
tt47794175,1969
tt97337357,1969
tt18299678,1969
tt95774936,1969
tt85350886,1969
tt52944190,1969
tt27718517,1969
tt86552879,1969
tt98242702,1969
tt44421259,1969
tt65701334,1969
tt54984843,1969
tt69337468,1969
tt53588352,1969
tt30134965,1969
tt40401560,1969
tt13898621,1969
tt18728219,1969
tt82725424,1969
tt52124772,1969
tt83420413,1969
tt61377637,1969
tt42419704,1969
tt73483961,1969
tt49297185,1969
tt36282170,1969
tt33362289,1969
tt42922738,1969
tt54545535,1969
tt93184263,1969
tt95488945,1969
tt82474780,1969
tt71138924,1969
tt18651448,1969
tt23717184,1969
tt52292420,1969
tt70562428,1969
tt12904440,1969
tt16461875,1969
tt99199241,1969
tt24406442,1969
tt16005362,1969
tt84616540,1969
tt49803147,1969
tt22601197,1969
tt15786230,1969
tt51217357,1969
tt28071017,1969
tt87455767,1969
tt29844380,1969
tt40459225,1969
tt24455466,1969
tt31724349,1969
tt82891192,1969
tt71206783,1969
tt31889606,1969
tt32881340,1969
tt55475798,1969
tt38470774,1969
tt19675633,1969
tt50044663,1969
tt51692644,1969
tt82857244,1969
tt55437570,1969
tt43275409,1969
tt97075636,1969
tt87076496,1969
tt73894821,1969
tt29464731,1969
tt91653011,1969
tt63598882,1969
tt95316434,1969
tt92525635,1969
tt69162960,1969
tt56561450,1969
tt82783848,1969
tt28626452,1969
tt21431095,1969
tt87289626,1969
tt21554432,1969
tt69518820,1969
tt64014029,1969
tt41854940,1969
tt51319148,1969
tt90736704,1969
tt43908304,1969
tt81613376,1969
tt99811286,1969
tt21004272,1969
tt43161063,1969
tt92659174,1969
tt52667240,1969
tt42561153,1969
tt85602654,1969
tt36282795,1969
tt19532916,1969
tt35448399,1969
tt46879834,1969
tt98758742,1969
tt26195536,1969
tt34070713,1969
tt95751166,1969
tt15466803,1969
tt84380913,1969
tt85739950,1969
tt59422225,1969
tt43366911,1969
tt69273345,1969
tt39213927,1969
tt78058269,1969
tt76592875,1969
tt97233775,1969
tt66173903,1969
tt30440325,1969
tt57236489,1969
tt34304979,1969
tt63242659,1969
tt11727440,1969
tt21138986,1969
tt82921721,1969
tt39481401,1969
tt97624268,1969
tt19361299,1969
tt61226576,1969
tt78074000,1969
tt35408278,1969
tt61141379,1969
tt93165112,1969
tt31826507,1969
tt97855838,1969
tt25892731,1969
tt22042507,1969
tt61274003,1969
tt61388169,1969
tt61197187,1969
tt36915199,1969
tt12650367,1969
tt48795227,1969
tt53042335,1969
tt49311540,1969
tt90943864,1969
tt77281991,1969
tt19131732,1969
tt67880309,1969
tt82089314,1969
tt44869840,1969
tt80881760,1969
tt69809762,1969
tt77625128,1969
tt18509917,1969
tt20992045,1969
tt30207734,1969
tt14961248,1969
tt43876049,1969
tt33152650,1969
tt11012915,1969
tt18730024,1969
tt86285521,1969
tt30085155,1969
tt50497617,1969
tt78841721,1969
tt10179625,1969
tt72748285,1969
tt33321477,1969
tt96493547,1969
tt19853396,1969
tt36805629,1969
tt71475700,1969
tt96836908,1969
tt64888602,1969
tt90510344,1969
tt44010399,1969
tt35046440,1969
tt66576045,1969
tt44917144,1969
tt58386511,1969
tt91051592,1969
tt71699695,1969
tt37688871,1969
tt56424664,1969
tt95283224,1969
tt16861625,1969
tt29859990,1969
tt75165919,1969
tt83589819,1969
tt39314150,1969
tt87685419,1969
tt74011183,1969
tt64026876,1969
tt77495423,1969
tt41955757,1969
tt69373666,1969
tt10005223,1969
tt67342416,1969
tt92923341,1969
tt82814746,1969
tt20206951,1969
tt77642523,1969
tt80051727,1969
tt83127010,1969
tt26845661,1969
tt44577896,1969
tt20961744,1969
tt37332350,1969
tt20491674,1969
tt55426660,1969
tt76070916,1969
