tconst,startYear
tt89202281,1970
tt54841042,1970
tt75775228,1970
tt95092429,1970
tt63132928,1970
tt83487130,1970
tt83818878,1970
tt41291357,1970
tt87366577,1970
tt29698502,1970
tt18215090,1970
tt50938876,1970
tt31761357,1970
tt67956460,1970
tt99183043,1970
tt42044754,1970
tt35304107,1970
tt92554353,1970
tt65965008,1970
tt82359264,1970
tt90188518,1970
tt87647093,1970
tt60262987,1970
tt51787739,1970
tt96232636,1970
tt97542632,1970
tt65932548,1970
tt70519894,1970
tt85175640,1970
tt53947737,1970
tt37127027,1970
tt25363093,1970
tt88745109,1970
tt73705524,1970
tt20373232,1970
tt53641835,1970
tt40075705,1970
tt66824991,1970
tt86416161,1970
tt66792685,1970
tt33868689,1970
tt15358809,1970
tt15238099,1970
tt42555942,1970
tt37529585,1970
tt32710765,1970
tt86116616,1970
tt23787025,1970
tt66257404,1970
tt36370903,1970
tt77144220,1970
tt86887736,1970
tt89919513,1970
tt58689134,1970
tt25335008,1970
tt24819680,1970
tt79982819,1970
tt27281001,1970
tt60297639,1970
tt91075405,1970
tt22930570,1970
tt52061709,1970
tt37302339,1970
tt40070346,1970
tt92826997,1970
tt14125950,1970
tt19460373,1970
tt65411164,1970
tt21161364,1970
tt41252963,1970
tt31810763,1970
tt71625011,1970
tt83627604,1970
tt76924236,1970
tt67061937,1970
tt65340466,1970
tt21007065,1970
tt77516782,1970
tt52757166,1970
tt85119463,1970
tt32119181,1970
tt17101635,1970
tt23764762,1970
tt76626874,1970
tt74729963,1970
tt62929798,1970
tt29797938,1970
tt82676177,1970
tt62748446,1970
tt58849951,1970
tt20211977,1970
tt95229115,1970
tt54705695,1970
tt66590354,1970
tt74438792,1970
tt43710072,1970
tt89478856,1970
tt62354526,1970
tt64177890,1970
tt28503976,1970
tt51361796,1970
tt17056734,1970
tt28634568,1970
tt20131812,1970
tt52050297,1970
tt33493482,1970
tt76313517,1970
tt92615076,1970
tt62004372,1970
tt90473528,1970
tt45122860,1970
tt93010355,1970
tt61584893,1970
tt81492889,1970
tt59122947,1970
tt49476602,1970
tt46740122,1970
tt22321136,1970
tt80769485,1970
tt21970897,1970
tt98386396,1970
tt69274013,1970
tt29483490,1970
tt35468501,1970
tt76183954,1970
tt49960147,1970
tt60696267,1970
tt16552893,1970
tt61382180,1970
tt97243757,1970
tt80298789,1970
tt82193476,1970
tt12031285,1970
tt33957892,1970
tt80932045,1970
tt32786255,1970
tt26675004,1970
tt80047911,1970
tt69547626,1970
tt77550963,1970
tt64437314,1970
tt92081510,1970
tt59605252,1970
tt98646889,1970
tt89406802,1970
tt32220095,1970
tt24260743,1970
tt44053454,1970
tt94952566,1970
tt95669904,1970
tt76279850,1970
tt12410995,1970
tt19870224,1970
tt89761292,1970
tt44961730,1970
tt53011054,1970
tt51262758,1970
tt41677194,1970
tt90326156,1970
tt96751063,1970
tt87785359,1970
tt32723603,1970
tt67895071,1970
tt71900484,1970
tt14170433,1970
tt42805572,1970
tt47635331,1970
tt56765409,1970
tt40966038,1970
tt12023709,1970
tt58285303,1970
tt78970047,1970
tt79442650,1970
tt56338475,1970
tt73323103,1970
tt67423896,1970
tt30604305,1970
tt56741526,1970
tt77469527,1970
tt23098084,1970
tt46847608,1970
tt31636701,1970
tt17417059,1970
tt41551755,1970
tt45892804,1970
tt31988431,1970
tt28620802,1970
tt17380098,1970
tt79896641,1970
tt30840744,1970
tt97647757,1970
tt84005189,1970
tt75091062,1970
tt31542804,1970
tt74381259,1970
tt69505452,1970
tt58082594,1970
tt14772098,1970
tt40713366,1970
tt92791235,1970
tt50100426,1970
tt36244189,1970
tt96368189,1970
tt85294666,1970
tt83683110,1970
tt99580369,1970
tt55411686,1970
tt35483542,1970
tt63423961,1970
tt63656839,1970
tt33468339,1970
tt69321472,1970
tt44865434,1970
tt29034712,1970
tt16050892,1970
tt89469877,1970
tt57696563,1970
tt46480253,1970
tt67201970,1970
tt91497155,1970
tt75405461,1970
tt53891048,1970
tt68332097,1970
tt76225173,1970
tt73377626,1970
tt24173069,1970
tt14026323,1970
tt21144168,1970
tt15475033,1970
tt80005907,1970
tt65454129,1970
tt85776084,1970
tt82889483,1970
tt77239534,1970
tt88113962,1970
tt42869768,1970
tt95681994,1970
tt19838298,1970
tt77051155,1970
tt85407920,1970
tt62977713,1970
tt89568480,1970
tt75566808,1970
tt33751531,1970
tt19395187,1970
tt17218810,1970
tt45813127,1970
tt12008053,1970
tt15114371,1970
tt33495355,1970
tt68161466,1970
tt96459110,1970
tt94770994,1970
tt78593048,1970
tt11016789,1970
tt29801118,1970
tt20781161,1970
tt95780411,1970
