tconst,startYear
tt66759605,1976
tt55958554,1976
tt29673831,1976
tt92313928,1976
tt18864845,1976
tt96555838,1976
tt67466685,1976
tt70395900,1976
tt74935540,1976
tt78968386,1976
tt45147757,1976
tt33452056,1976
tt90387825,1976
tt46938833,1976
tt66546876,1976
tt62595309,1976
tt91583574,1976
tt84206639,1976
tt46369139,1976
tt32471648,1976
tt68466238,1976
tt60059254,1976
tt38320033,1976
tt67686964,1976
tt47189130,1976
tt94454196,1976
tt25083034,1976
tt74409213,1976
tt71947222,1976
tt84586736,1976
tt23899628,1976
tt21029741,1976
tt86993856,1976
tt33849892,1976
tt48817222,1976
tt23273138,1976
tt42420563,1976
tt73624954,1976
tt65476165,1976
tt50490010,1976
tt34106851,1976
tt25093924,1976
tt14776191,1976
tt34012539,1976
tt10414992,1976
tt95776564,1976
tt18152410,1976
tt75993542,1976
tt38634052,1976
tt93902328,1976
tt10611735,1976
tt26246432,1976
tt53875942,1976
tt78663046,1976
tt39877036,1976
tt44709984,1976
tt78156589,1976
tt44167428,1976
tt95461734,1976
tt41584245,1976
tt69375516,1976
tt55773076,1976
tt88380385,1976
tt60827552,1976
tt74347627,1976
tt90474933,1976
tt96295436,1976
tt85663354,1976
tt91945806,1976
tt97802276,1976
tt61080653,1976
tt50972667,1976
tt13079290,1976
tt49486373,1976
tt45713179,1976
tt78422152,1976
tt36419554,1976
tt32535242,1976
tt78203557,1976
tt67532294,1976
tt56983966,1976
tt32762215,1976
tt17490145,1976
tt28347817,1976
tt63766437,1976
tt91669647,1976
tt68422933,1976
tt91810388,1976
tt82326073,1976
tt83855485,1976
tt17921584,1976
tt80807751,1976
tt31151054,1976
tt48867986,1976
tt71668345,1976
tt82344782,1976
tt67828546,1976
tt86888700,1976
tt30407890,1976
tt46454801,1976
tt60421573,1976
tt27198974,1976
tt37992441,1976
tt16671499,1976
tt99503155,1976
tt94676835,1976
tt17733106,1976
tt71419755,1976
tt57369031,1976
tt71491490,1976
tt23869952,1976
tt23138290,1976
tt48320888,1976
tt81655448,1976
tt37444501,1976
tt75716972,1976
tt87065640,1976
tt78445600,1976
tt89204227,1976
